date,strategy_name,tenor,trade_id,leg_id,symbol,instrument,expiry_dt,strike_pr,option_typ,side,qty_lots,lot_size,units,entry_date,exit_date,entry_price,settle_used,settle_prev_used,mtm_pnl,gap_risk_pnl_proxy,gap_method,price_method,rate_91d,rate_182d,rate_364d,vix_close,contracts,open_int,chg_in_oi
2025-02-06,short_straddle,WEEKLY,short_straddle|NIFTY|WEEKLY|20250206|20250124,short_straddle|NIFTY|WEEKLY|20250206|20250124::L000008,NIFTY,OPTIDX,2025-02-06,23100.0,PE,-1,1,75.0,-75.0,2025-01-24,2025-02-06,299.15,0.0,2.9,217.5,217.5,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0645,0.0657,0.06522,14.18,1468550.0,6176925.0,-936900.0
2025-02-07,short_straddle,MONTHLY,short_straddle|NIFTY|MONTHLY|20250227|20250131,short_straddle|NIFTY|MONTHLY|20250227|20250131::L000001,NIFTY,OPTIDX,2025-02-27,23500.0,CE,-1,1,75.0,-75.0,2025-01-31,2025-02-27,470.3,341.95,411.35,5205.000000000003,19638.75,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0642,0.0654,0.06548,13.69,72376.0,3507150.0,195225.0
2025-02-07,short_straddle,MONTHLY,short_straddle|NIFTY|MONTHLY|20250227|20250131,short_straddle|NIFTY|MONTHLY|20250227|20250131::L000002,NIFTY,OPTIDX,2025-02-27,23500.0,PE,-1,1,75.0,-75.0,2025-01-31,2025-02-27,348.15,226.85,220.55,-472.49999999999875,16541.25,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0642,0.0654,0.06548,13.69,92424.0,4501875.0,-7800.0
2025-02-07,short_straddle,WEEKLY,short_straddle|NIFTY|WEEKLY|20250213|20250207,short_straddle|NIFTY|WEEKLY|20250213|20250207::L000009,NIFTY,OPTIDX,2025-02-13,23550.0,CE,-1,1,75.0,-75.0,2025-02-07,2025-02-13,158.8,158.8,158.8,-0.0,4447.500000000001,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0642,0.0654,0.06548,13.69,817132.0,1199775.0,876300.0
2025-02-07,short_straddle,WEEKLY,short_straddle|NIFTY|WEEKLY|20250213|20250207,short_straddle|NIFTY|WEEKLY|20250213|20250207::L000010,NIFTY,OPTIDX,2025-02-13,23550.0,PE,-1,1,75.0,-75.0,2025-02-07,2025-02-13,143.0,143.0,143.0,-0.0,10725.0,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0642,0.0654,0.06548,13.69,1272990.0,1076250.0,641850.0
2025-02-10,short_straddle,MONTHLY,short_straddle|NIFTY|MONTHLY|20250227|20250131,short_straddle|NIFTY|MONTHLY|20250227|20250131::L000001,NIFTY,OPTIDX,2025-02-27,23500.0,CE,-1,1,75.0,-75.0,2025-01-31,2025-02-27,470.3,254.6,341.95,6551.25,22361.250000000055,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0645,0.0655999999999999,0.06525,14.45,69422.0,4124175.0,617025.0
2025-02-10,short_straddle,MONTHLY,short_straddle|NIFTY|MONTHLY|20250227|20250131,short_straddle|NIFTY|MONTHLY|20250227|20250131::L000002,NIFTY,OPTIDX,2025-02-27,23500.0,PE,-1,1,75.0,-75.0,2025-01-31,2025-02-27,348.15,293.05,226.85,-4965.000000000001,17013.75,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0645,0.0655999999999999,0.06525,14.45,72879.0,4332000.0,-169875.0
2025-02-10,short_straddle,WEEKLY,short_straddle|NIFTY|WEEKLY|20250213|20250207,short_straddle|NIFTY|WEEKLY|20250213|20250207::L000009,NIFTY,OPTIDX,2025-02-13,23550.0,CE,-1,1,75.0,-75.0,2025-02-07,2025-02-13,158.8,82.3,158.8,5737.500000000001,11910.0,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0645,0.0655999999999999,0.06525,14.45,791890.0,2277450.0,1077675.0
2025-02-10,short_straddle,WEEKLY,short_straddle|NIFTY|WEEKLY|20250213|20250207,short_straddle|NIFTY|WEEKLY|20250213|20250207::L000010,NIFTY,OPTIDX,2025-02-13,23550.0,PE,-1,1,75.0,-75.0,2025-02-07,2025-02-13,143.0,215.2,143.0,-5414.999999999999,10259.999999999945,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0645,0.0655999999999999,0.06525,14.45,253938.0,648600.0,-427650.0
2025-02-11,short_straddle,MONTHLY,short_straddle|NIFTY|MONTHLY|20250227|20250131,short_straddle|NIFTY|MONTHLY|20250227|20250131::L000001,NIFTY,OPTIDX,2025-02-27,23500.0,CE,-1,1,75.0,-75.0,2025-01-31,2025-02-27,470.3,124.8,254.6,9735.0,19095.0,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0645,0.0655,0.06595,14.87,134665.0,5131275.0,1007100.0
2025-02-11,short_straddle,MONTHLY,short_straddle|NIFTY|MONTHLY|20250227|20250131,short_straddle|NIFTY|MONTHLY|20250227|20250131::L000002,NIFTY,OPTIDX,2025-02-27,23500.0,PE,-1,1,75.0,-75.0,2025-01-31,2025-02-27,348.15,469.35,293.05,-13222.5,13244.999999999945,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0645,0.0655,0.06595,14.87,63399.0,4079025.0,-252975.0
2025-02-11,short_straddle,WEEKLY,short_straddle|NIFTY|WEEKLY|20250213|20250207,short_straddle|NIFTY|WEEKLY|20250213|20250207::L000009,NIFTY,OPTIDX,2025-02-13,23550.0,CE,-1,1,75.0,-75.0,2025-02-07,2025-02-13,158.8,11.85,82.3,5283.75,6172.5,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0645,0.0655,0.06595,14.87,792353.0,3582675.0,1305225.0
2025-02-11,short_straddle,WEEKLY,short_straddle|NIFTY|WEEKLY|20250213|20250207,short_straddle|NIFTY|WEEKLY|20250213|20250207::L000010,NIFTY,OPTIDX,2025-02-13,23550.0,PE,-1,1,75.0,-75.0,2025-02-07,2025-02-13,143.0,460.0,215.2,-18360.0,3656.2499999999445,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0645,0.0655,0.06595,14.87,49207.0,367125.0,-281475.0
2025-02-12,short_straddle,MONTHLY,short_straddle|NIFTY|MONTHLY|20250227|20250131,short_straddle|NIFTY|MONTHLY|20250227|20250131::L000001,NIFTY,OPTIDX,2025-02-27,23500.0,CE,-1,1,75.0,-75.0,2025-01-31,2025-02-27,470.3,105.25,124.8,1466.2499999999998,9360.0,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0645,0.0655,0.06593,14.9,153680.0,5760975.0,629700.0
2025-02-12,short_straddle,MONTHLY,short_straddle|NIFTY|MONTHLY|20250227|20250131,short_straddle|NIFTY|MONTHLY|20250227|20250131::L000002,NIFTY,OPTIDX,2025-02-27,23500.0,PE,-1,1,75.0,-75.0,2025-01-31,2025-02-27,348.15,477.35,469.35,-600.0,1511.2499999999472,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0645,0.0655,0.06593,14.9,33348.0,3746025.0,-333000.0
2025-02-12,short_straddle,WEEKLY,short_straddle|NIFTY|WEEKLY|20250213|20250207,short_straddle|NIFTY|WEEKLY|20250213|20250207::L000009,NIFTY,OPTIDX,2025-02-13,23550.0,CE,-1,1,75.0,-75.0,2025-02-07,2025-02-13,158.8,2.95,11.85,667.4999999999999,888.75,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0645,0.0655,0.06593,14.9,1965453.0,5485725.0,1903050.0
2025-02-12,short_straddle,WEEKLY,short_straddle|NIFTY|WEEKLY|20250213|20250207,short_straddle|NIFTY|WEEKLY|20250213|20250207::L000010,NIFTY,OPTIDX,2025-02-13,23550.0,PE,-1,1,75.0,-75.0,2025-02-07,2025-02-13,143.0,505.45,460.0,-3408.749999999999,-2940.0000000000546,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0645,0.0655,0.06593,14.9,4737.0,301050.0,-66075.0
2025-02-13,short_straddle,MONTHLY,short_straddle|NIFTY|MONTHLY|20250227|20250131,short_straddle|NIFTY|MONTHLY|20250227|20250131::L000001,NIFTY,OPTIDX,2025-02-27,23500.0,CE,-1,1,75.0,-75.0,2025-01-31,2025-02-27,470.3,91.4,105.25,1038.7499999999995,7893.75,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0646,0.0657,0.06619,14.96,131832.0,5622825.0,-138150.0
2025-02-13,short_straddle,MONTHLY,short_straddle|NIFTY|MONTHLY|20250227|20250131,short_straddle|NIFTY|MONTHLY|20250227|20250131::L000002,NIFTY,OPTIDX,2025-02-27,23500.0,PE,-1,1,75.0,-75.0,2025-01-31,2025-02-27,348.15,480.8,477.35,-258.74999999999915,2482.500000000002,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0646,0.0657,0.06619,14.96,33708.0,3755100.0,9075.0
2025-02-13,short_straddle,WEEKLY,short_straddle|NIFTY|WEEKLY|20250213|20250207,short_straddle|NIFTY|WEEKLY|20250213|20250207::L000009,NIFTY,OPTIDX,2025-02-13,23550.0,CE,-1,1,75.0,-75.0,2025-02-07,2025-02-13,158.8,0.0,2.95,221.25,221.25,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0646,0.0657,0.06619,14.96,2373106.0,4777050.0,-708675.0
2025-02-13,short_straddle,WEEKLY,short_straddle|NIFTY|WEEKLY|20250213|20250207,short_straddle|NIFTY|WEEKLY|20250213|20250207::L000010,NIFTY,OPTIDX,2025-02-13,23550.0,PE,-1,1,75.0,-75.0,2025-02-07,2025-02-13,143.0,518.5999999999985,505.45,-986.2499999998918,839.9999999999991,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0646,0.0657,0.06619,14.96,8066.0,244050.0,-57000.0
2025-02-14,short_straddle,MONTHLY,short_straddle|NIFTY|MONTHLY|20250227|20250131,short_straddle|NIFTY|MONTHLY|20250227|20250131::L000001,NIFTY,OPTIDX,2025-02-27,23500.0,CE,-1,1,75.0,-75.0,2025-01-31,2025-02-27,470.3,60.8,91.4,2295.0000000000005,6855.0,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0645,0.0657,0.066,15.02,180545.0,6297075.0,674250.0
2025-02-14,short_straddle,MONTHLY,short_straddle|NIFTY|MONTHLY|20250227|20250131,short_straddle|NIFTY|MONTHLY|20250227|20250131::L000002,NIFTY,OPTIDX,2025-02-27,23500.0,PE,-1,1,75.0,-75.0,2025-01-31,2025-02-27,348.15,564.75,480.8,-6296.249999999999,5793.7500000000555,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0645,0.0657,0.066,15.02,32509.0,3486675.0,-268425.0
2025-02-14,short_straddle,WEEKLY,short_straddle|NIFTY|WEEKLY|20250220|20250214,short_straddle|NIFTY|WEEKLY|20250220|20250214::L000011,NIFTY,OPTIDX,2025-02-20,22950.0,CE,-1,1,75.0,-75.0,2025-02-14,2025-02-20,175.7,175.7,175.7,-0.0,2193.7499999999445,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0645,0.0657,0.066,15.02,739085.0,924300.0,716700.0
2025-02-14,short_straddle,WEEKLY,short_straddle|NIFTY|WEEKLY|20250220|20250214,short_straddle|NIFTY|WEEKLY|20250220|20250214::L000012,NIFTY,OPTIDX,2025-02-20,22950.0,PE,-1,1,75.0,-75.0,2025-02-14,2025-02-20,159.5,159.5,159.5,-0.0,11962.5,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0645,0.0657,0.066,15.02,949364.0,775725.0,360450.0
2025-02-17,short_straddle,MONTHLY,short_straddle|NIFTY|MONTHLY|20250227|20250131,short_straddle|NIFTY|MONTHLY|20250227|20250131::L000001,NIFTY,OPTIDX,2025-02-27,23500.0,CE,-1,1,75.0,-75.0,2025-01-31,2025-02-27,470.3,58.75,60.8,153.74999999999977,4560.0,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0648,0.0658,0.06616,15.72,192020.0,6793350.0,496275.0
2025-02-17,short_straddle,MONTHLY,short_straddle|NIFTY|MONTHLY|20250227|20250131,short_straddle|NIFTY|MONTHLY|20250227|20250131::L000002,NIFTY,OPTIDX,2025-02-27,23500.0,PE,-1,1,75.0,-75.0,2025-01-31,2025-02-27,348.15,529.6,564.75,2636.249999999998,-9401.24999999989,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0648,0.0658,0.06616,15.72,13467.0,3469200.0,-17475.0
2025-02-17,short_straddle,WEEKLY,short_straddle|NIFTY|WEEKLY|20250220|20250214,short_straddle|NIFTY|WEEKLY|20250220|20250214::L000011,NIFTY,OPTIDX,2025-02-20,22950.0,CE,-1,1,75.0,-75.0,2025-02-14,2025-02-20,175.7,173.6,175.7,157.49999999999957,13177.5,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0648,0.0658,0.06616,15.72,1124741.0,1364325.0,440025.0
2025-02-17,short_straddle,WEEKLY,short_straddle|NIFTY|WEEKLY|20250220|20250214,short_straddle|NIFTY|WEEKLY|20250220|20250214::L000012,NIFTY,OPTIDX,2025-02-20,22950.0,PE,-1,1,75.0,-75.0,2025-02-14,2025-02-20,159.5,133.6,159.5,1942.5000000000005,1455.0000000001091,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0648,0.0658,0.06616,15.72,618109.0,1161900.0,386175.0
2025-02-18,short_straddle,MONTHLY,short_straddle|NIFTY|MONTHLY|20250227|20250131,short_straddle|NIFTY|MONTHLY|20250227|20250131::L000001,NIFTY,OPTIDX,2025-02-27,23500.0,CE,-1,1,75.0,-75.0,2025-01-31,2025-02-27,470.3,39.15,58.75,1470.0,4406.25,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0648,0.0658,0.06598,15.67,169564.0,6359775.0,-433575.0
2025-02-18,short_straddle,MONTHLY,short_straddle|NIFTY|MONTHLY|20250227|20250131,short_straddle|NIFTY|MONTHLY|20250227|20250131::L000002,NIFTY,OPTIDX,2025-02-27,23500.0,PE,-1,1,75.0,-75.0,2025-01-31,2025-02-27,348.15,559.5,529.6,-2242.499999999998,-506.24999999988916,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0648,0.0658,0.06598,15.67,13105.0,3354225.0,-114975.0
2025-02-18,short_straddle,WEEKLY,short_straddle|NIFTY|WEEKLY|20250220|20250214,short_straddle|NIFTY|WEEKLY|20250220|20250214::L000011,NIFTY,OPTIDX,2025-02-20,22950.0,CE,-1,1,75.0,-75.0,2025-02-14,2025-02-20,175.7,118.55,173.6,4128.75,11996.24999999989,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0648,0.0658,0.06598,15.67,1417848.0,2266125.0,901800.0
2025-02-18,short_straddle,WEEKLY,short_straddle|NIFTY|WEEKLY|20250220|20250214,short_straddle|NIFTY|WEEKLY|20250220|20250214::L000012,NIFTY,OPTIDX,2025-02-20,22950.0,PE,-1,1,75.0,-75.0,2025-02-14,2025-02-20,159.5,119.05,133.6,1091.2499999999998,10020.0,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0648,0.0658,0.06598,15.67,1042340.0,1711200.0,549300.0
2025-02-19,short_straddle,MONTHLY,short_straddle|NIFTY|MONTHLY|20250227|20250131,short_straddle|NIFTY|MONTHLY|20250227|20250131::L000001,NIFTY,OPTIDX,2025-02-27,23500.0,CE,-1,1,75.0,-75.0,2025-01-31,2025-02-27,470.3,27.1,39.15,903.7499999999998,2936.25,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0648,0.0658,0.06598,15.42,244227.0,6775800.0,416025.0
2025-02-19,short_straddle,MONTHLY,short_straddle|NIFTY|MONTHLY|20250227|20250131,short_straddle|NIFTY|MONTHLY|20250227|20250131::L000002,NIFTY,OPTIDX,2025-02-27,23500.0,PE,-1,1,75.0,-75.0,2025-01-31,2025-02-27,348.15,559.0,559.5,37.5,-6993.75,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0648,0.0658,0.06598,15.42,16733.0,3296025.0,-58200.0
2025-02-19,short_straddle,WEEKLY,short_straddle|NIFTY|WEEKLY|20250220|20250214,short_straddle|NIFTY|WEEKLY|20250220|20250214::L000011,NIFTY,OPTIDX,2025-02-20,22950.0,CE,-1,1,75.0,-75.0,2025-02-14,2025-02-20,175.7,76.1,118.55,3183.75,8891.25,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0648,0.0658,0.06598,15.42,2978176.0,2999550.0,733425.0
2025-02-19,short_straddle,WEEKLY,short_straddle|NIFTY|WEEKLY|20250220|20250214,short_straddle|NIFTY|WEEKLY|20250220|20250214::L000012,NIFTY,OPTIDX,2025-02-20,22950.0,PE,-1,1,75.0,-75.0,2025-02-14,2025-02-20,159.5,88.25,119.05,2310.0,1222.4999999999998,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0648,0.0658,0.06598,15.42,3111675.0,1955325.0,244125.0
2025-02-20,short_straddle,MONTHLY,short_straddle|NIFTY|MONTHLY|20250227|20250131,short_straddle|NIFTY|MONTHLY|20250227|20250131::L000001,NIFTY,OPTIDX,2025-02-27,23500.0,CE,-1,1,75.0,-75.0,2025-01-31,2025-02-27,470.3,13.9,27.1,990.0000000000001,2032.5,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0644,0.0655999999999999,0.06575,14.68,351371.0,9259500.0,2483700.0
2025-02-20,short_straddle,MONTHLY,short_straddle|NIFTY|MONTHLY|20250227|20250131,short_straddle|NIFTY|MONTHLY|20250227|20250131::L000002,NIFTY,OPTIDX,2025-02-27,23500.0,PE,-1,1,75.0,-75.0,2025-01-31,2025-02-27,348.15,571.25,559.0,-918.75,-8992.50000000011,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0644,0.0655999999999999,0.06575,14.68,8596.0,3259575.0,-36450.0
2025-02-20,short_straddle,WEEKLY,short_straddle|NIFTY|WEEKLY|20250220|20250214,short_straddle|NIFTY|WEEKLY|20250220|20250214::L000011,NIFTY,OPTIDX,2025-02-20,22950.0,CE,-1,1,75.0,-75.0,2025-02-14,2025-02-20,175.7,0.0,76.1,5707.5,5707.5,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0644,0.0655999999999999,0.06575,14.68,13137592.0,10041000.0,7041450.0
2025-02-20,short_straddle,WEEKLY,short_straddle|NIFTY|WEEKLY|20250220|20250214,short_straddle|NIFTY|WEEKLY|20250220|20250214::L000012,NIFTY,OPTIDX,2025-02-20,22950.0,PE,-1,1,75.0,-75.0,2025-02-14,2025-02-20,159.5,36.849999999998545,88.25,3855.000000000109,-3048.750000000109,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0644,0.0655999999999999,0.06575,14.68,4075345.0,3036450.0,1081125.0
2025-02-21,short_straddle,MONTHLY,short_straddle|NIFTY|MONTHLY|20250227|20250131,short_straddle|NIFTY|MONTHLY|20250227|20250131::L000001,NIFTY,OPTIDX,2025-02-27,23500.0,CE,-1,1,75.0,-75.0,2025-01-31,2025-02-27,470.3,5.3,13.9,645.0000000000001,1042.5,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0646,0.0657,0.06585,14.53,857926.0,9947925.0,688425.0
2025-02-21,short_straddle,MONTHLY,short_straddle|NIFTY|MONTHLY|20250227|20250131,short_straddle|NIFTY|MONTHLY|20250227|20250131::L000002,NIFTY,OPTIDX,2025-02-27,23500.0,PE,-1,1,75.0,-75.0,2025-01-31,2025-02-27,348.15,683.0,571.25,-8381.25,-5366.249999999945,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0646,0.0657,0.06585,14.53,15260.0,3183150.0,-76425.0
2025-02-21,short_straddle,WEEKLY,short_straddle|NIFTY|WEEKLY|20250306|20250221,short_straddle|NIFTY|WEEKLY|20250306|20250221::L000013,NIFTY,OPTIDX,2025-03-06,22800.0,CE,-1,1,75.0,-75.0,2025-02-21,2025-03-06,264.9,264.9,264.9,-0.0,15577.499999999944,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0646,0.0657,0.06585,14.53,35863.0,481725.0,280125.0
2025-02-21,short_straddle,WEEKLY,short_straddle|NIFTY|WEEKLY|20250306|20250221,short_straddle|NIFTY|WEEKLY|20250306|20250221::L000014,NIFTY,OPTIDX,2025-03-06,22800.0,PE,-1,1,75.0,-75.0,2025-02-21,2025-03-06,194.6,194.6,194.6,-0.0,14595.0,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0646,0.0657,0.06585,14.53,58066.0,677325.0,347550.0
2025-02-24,short_straddle,MONTHLY,short_straddle|NIFTY|MONTHLY|20250227|20250131,short_straddle|NIFTY|MONTHLY|20250227|20250131::L000001,NIFTY,OPTIDX,2025-02-27,23500.0,CE,-1,1,75.0,-75.0,2025-01-31,2025-02-27,470.3,2.3,5.3,225.0,397.5,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0642,0.0654,0.0645,14.44,825560.0,10776975.0,829050.0
2025-02-24,short_straddle,MONTHLY,short_straddle|NIFTY|MONTHLY|20250227|20250131,short_straddle|NIFTY|MONTHLY|20250227|20250131::L000002,NIFTY,OPTIDX,2025-02-27,23500.0,PE,-1,1,75.0,-75.0,2025-01-31,2025-02-27,348.15,888.9,683.0,-15442.499999999998,-15573.75000000011,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0642,0.0654,0.0645,14.44,8860.0,2969850.0,-213300.0
2025-02-24,short_straddle,WEEKLY,short_straddle|NIFTY|WEEKLY|20250306|20250221,short_straddle|NIFTY|WEEKLY|20250306|20250221::L000013,NIFTY,OPTIDX,2025-03-06,22800.0,CE,-1,1,75.0,-75.0,2025-02-21,2025-03-06,264.9,129.65,264.9,10143.749999999998,19867.5,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0642,0.0654,0.0645,14.44,63708.0,1424175.0,942450.0
2025-02-24,short_straddle,WEEKLY,short_straddle|NIFTY|WEEKLY|20250306|20250221,short_straddle|NIFTY|WEEKLY|20250306|20250221::L000014,NIFTY,OPTIDX,2025-03-06,22800.0,PE,-1,1,75.0,-75.0,2025-02-21,2025-03-06,194.6,267.15,194.6,-5441.249999999999,296.2499999998904,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0642,0.0654,0.0645,14.44,39155.0,1010400.0,333075.0
2025-02-25,short_straddle,MONTHLY,short_straddle|NIFTY|MONTHLY|20250227|20250131,short_straddle|NIFTY|MONTHLY|20250227|20250131::L000001,NIFTY,OPTIDX,2025-02-27,23500.0,CE,-1,1,75.0,-75.0,2025-01-31,2025-02-27,470.3,1.4,2.3,67.5,172.5,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0643,0.0655999999999999,0.0655999999999999,13.72,746722.0,12899550.0,2122575.0
2025-02-25,short_straddle,MONTHLY,short_straddle|NIFTY|MONTHLY|20250227|20250131,short_straddle|NIFTY|MONTHLY|20250227|20250131::L000002,NIFTY,OPTIDX,2025-02-27,23500.0,PE,-1,1,75.0,-75.0,2025-01-31,2025-02-27,348.15,915.25,888.9,-1976.2500000000018,-7098.749999999947,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0643,0.0655999999999999,0.0655999999999999,13.72,8227.0,2865450.0,-104400.0
2025-02-25,short_straddle,WEEKLY,short_straddle|NIFTY|WEEKLY|20250306|20250221,short_straddle|NIFTY|WEEKLY|20250306|20250221::L000013,NIFTY,OPTIDX,2025-03-06,22800.0,CE,-1,1,75.0,-75.0,2025-02-21,2025-03-06,264.9,84.2,129.65,3408.75,9723.75,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0643,0.0655999999999999,0.0655999999999999,13.72,85839.0,2079000.0,654825.0
2025-02-25,short_straddle,WEEKLY,short_straddle|NIFTY|WEEKLY|20250306|20250221,short_straddle|NIFTY|WEEKLY|20250306|20250221::L000014,NIFTY,OPTIDX,2025-03-06,22800.0,PE,-1,1,75.0,-75.0,2025-02-21,2025-03-06,194.6,255.4,267.15,881.2499999999978,-1229.9999999999472,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0643,0.0655999999999999,0.0655999999999999,13.72,25402.0,1214775.0,204375.0
2025-02-27,short_straddle,MONTHLY,short_straddle|NIFTY|MONTHLY|20250227|20250131,short_straddle|NIFTY|MONTHLY|20250227|20250131::L000001,NIFTY,OPTIDX,2025-02-27,23500.0,CE,-1,1,75.0,-75.0,2025-01-31,2025-02-27,470.3,0.0,1.4,105.0,105.0,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0642,0.0655,0.0654,13.31,752429.0,7597725.0,-5301825.0
2025-02-27,short_straddle,MONTHLY,short_straddle|NIFTY|MONTHLY|20250227|20250131,short_straddle|NIFTY|MONTHLY|20250227|20250131::L000002,NIFTY,OPTIDX,2025-02-27,23500.0,PE,-1,1,75.0,-75.0,2025-01-31,2025-02-27,348.15,954.9500000000007,915.25,-2977.5000000000546,-1184.9999999999454,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0642,0.0655,0.0654,13.31,13795.0,2569725.0,-295725.0
2025-02-27,short_straddle,WEEKLY,short_straddle|NIFTY|WEEKLY|20250306|20250221,short_straddle|NIFTY|WEEKLY|20250306|20250221::L000013,NIFTY,OPTIDX,2025-03-06,22800.0,CE,-1,1,75.0,-75.0,2025-02-21,2025-03-06,264.9,56.85,84.2,2051.25,6315.0,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0642,0.0655,0.0654,13.31,148076.0,2865075.0,786075.0
2025-02-27,short_straddle,WEEKLY,short_straddle|NIFTY|WEEKLY|20250306|20250221,short_straddle|NIFTY|WEEKLY|20250306|20250221::L000014,NIFTY,OPTIDX,2025-03-06,22800.0,PE,-1,1,75.0,-75.0,2025-02-21,2025-03-06,194.6,259.3,255.4,-292.50000000000045,1826.250000000055,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0642,0.0655,0.0654,13.31,32996.0,1438575.0,223800.0
2025-02-28,short_straddle,MONTHLY,short_straddle|NIFTY|MONTHLY|20250327|20250228,short_straddle|NIFTY|MONTHLY|20250327|20250228::L000003,NIFTY,OPTIDX,2025-03-27,22100.0,CE,-1,1,75.0,-75.0,2025-02-28,2025-03-27,419.4,419.4,419.4,-0.0,6449.999999999889,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0643,0.0655999999999999,0.0657,13.91,7663.0,162825.0,116925.0
2025-02-28,short_straddle,MONTHLY,short_straddle|NIFTY|MONTHLY|20250327|20250228,short_straddle|NIFTY|MONTHLY|20250327|20250228::L000004,NIFTY,OPTIDX,2025-03-27,22100.0,PE,-1,1,75.0,-75.0,2025-02-28,2025-03-27,241.3,241.3,241.3,-0.0,18097.5,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0643,0.0655999999999999,0.0657,13.91,22943.0,648300.0,178575.0
2025-02-28,short_straddle,WEEKLY,short_straddle|NIFTY|WEEKLY|20250306|20250221,short_straddle|NIFTY|WEEKLY|20250306|20250221::L000013,NIFTY,OPTIDX,2025-03-06,22800.0,CE,-1,1,75.0,-75.0,2025-02-21,2025-03-06,264.9,7.3,56.85,3716.2500000000005,4263.75,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0643,0.0655999999999999,0.0657,13.91,966837.0,5759400.0,2894325.0
2025-02-28,short_straddle,WEEKLY,short_straddle|NIFTY|WEEKLY|20250306|20250221,short_straddle|NIFTY|WEEKLY|20250306|20250221::L000014,NIFTY,OPTIDX,2025-03-06,22800.0,PE,-1,1,75.0,-75.0,2025-02-21,2025-03-06,194.6,619.15,259.3,-26988.749999999996,-8047.49999999989,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0643,0.0655999999999999,0.0657,13.91,37108.0,735900.0,-702675.0
